,grayscale_ent,grayscale_ent_devN2,grayscale_std,grayscale_std_devN2,grayscale_skew,grayscale_skew_devN2,saturation_ent,saturation_ent_devN2,saturation_std,saturation_std_devN2,saturation_skew,saturation_skew_devN2,labels,file_names
45,6.523021616,1.014187254,23.50775207,11.34939196,0.177061273,1.000296433,6.516263273,0.664525618,28.12316837,10.82059031,-0.303008568,1.691091912,3,_PBD_1_160sp_10m100C_x10_1 [Published].jpg
46,6.668832547,1.451265395,26.7961456,20.72073184,0.080367055,1.347379694,6.587732137,0.884403992,28.45843798,7.368659306,0.141099959,1.979948475,3,_PBD_1_160sp_10m100C_x10_2 [Published].jpg
47,6.554628015,0.997032678,23.9260819,11.52044615,-0.12778218,1.446034431,6.69999608,0.533029785,31.52173618,8.046899532,0.06304058,1.563303625,3,_PBD_1_160sp_10m100C_x10_3 [Published].jpg
48,6.229369801,2.113359786,23.76780623,16.01601318,-0.93770803,1.222780439,6.191705404,1.750416532,23.06970433,17.47361928,0.557386344,1.492658288,3,_PBD_1_160sp_20m100C_x10_1 [Published].jpg
49,6.633105675,0.957610889,26.82799181,13.25276306,-0.539840285,0.393502856,6.624104893,0.591542836,27.72747774,5.738413552,0.411792793,0.274221439,3,_PBD_1_160sp_20m100C_x10_2 [Published].jpg
50,6.564103179,1.807649344,36.11417629,18.54274682,0.357746936,2.094876371,5.96076501,0.551449362,21.49992785,7.663456711,0.149114387,1.559534316,3,_PBD_1_80sp_10m100C_x10_1 [Published].jpg
51,6.670300443,1.026430449,35.30979313,21.1928748,0.974091388,1.214552446,6.193314541,0.404686489,19.04634657,5.783125826,0.353317448,0.394598719,3,_PBD_1_80sp_10m100C_x10_2 [Published].jpg
52,6.694643761,1.245241681,28.89628667,19.12112155,0.150543182,1.397381606,6.210791669,0.496426919,19.62203444,4.395535402,-0.450474209,1.132463118,3,_PBD_1_80sp_19h80C_30m125C_x10_1 [Published].jpg
53,6.445276786,1.274496437,26.71194302,26.52691917,0.924455347,1.768050547,6.107001511,0.520000554,19.60966579,5.329645997,-0.917194134,1.187201264,3,_PBD_1_80sp_19h80C_30m125C_x10_2 [Published].jpg
54,6.660236497,1.544693332,31.22986764,21.49076211,0.068545392,2.974310635,6.043839752,1.357809789,17.3695008,10.88185215,-0.334377587,1.805313096,3,_PBD_1_80sp_19h80C_30m125C_x10_3 [Published].jpg
55,6.679521773,1.56526457,27.58882362,17.33979741,-0.194323044,1.518888185,6.094233705,0.973499097,18.7362067,6.817422961,-0.153283049,1.640918086,3,_PBD_1_80sp_19h80C_30m125C_x10_6 [Published].jpg
56,6.671986327,1.442960746,33.62750366,14.50273209,0.197164913,1.443498266,6.052518693,0.47469173,21.58910258,3.428229483,-0.275127802,1.101194409,3,_PBD_1_80sp_20m100C_x10_4 [Published].jpg
57,6.784088566,0.860386688,29.34019698,13.73410312,0.222491626,0.85965238,6.381543458,0.284670427,21.51514625,4.946986883,-0.518154695,0.261602235,3,_PBD_1_80sp_20m125C_x10_1 [Published].jpg
58,6.632417236,1.165274848,31.27458781,13.67786045,-0.023754847,1.351990923,6.237144464,0.362531896,23.0750619,2.818330941,-0.126711823,1.251261975,3,_PBD_1_80sp_2h100C_x10_1 [Published].jpg
59,6.379058793,1.627305789,26.48062,14.42410799,-0.801358823,0.974741387,5.853694489,0.793307137,18.2501443,5.794005095,0.17519919,0.588276582,3,_PBD_1_80sp_2h100C_x10_2 [Published].jpg
60,6.448094631,1.232135911,28.08003536,12.04433621,-0.769625457,0.665322027,5.897932601,0.485857689,19.55671727,4.941118605,0.458947265,0.550036078,3,_PBD_1_80sp_2h100C_x10_3 [Published].jpg
61,6.530893612,1.248058103,29.45294209,13.00815257,-0.079620038,1.271233712,6.230366279,0.513679714,23.07994322,6.71756528,-0.169299884,0.926395066,3,_PBD_1_80sp_2h100C_x10_4 [Published].jpg
62,6.597101871,1.444988638,28.55802018,22.13778671,0.63106565,1.473541158,6.097269314,0.959470029,20.98155658,8.834747249,-0.830777439,2.201362636,3,_PBD_1_80sp_30min100C_x10_2 [Published].jpg
63,6.798991255,1.655747808,33.40979626,20.14381526,-0.227394452,1.678110649,6.219216253,0.915984644,22.29095393,7.984358312,-0.032983249,1.357224178,3,_PBD_1_=80sp_1h100C_x10_3 [Published].jpg
